사업장명,소재지전체주소,소재지우편번호,소재지전화번호,경도,위도
다돈동물병원,경상북도 경주시 안강읍 청령리 747-4번지,,,129.230921991368,35.9074184631175
이:은종합동물병원,경상북도 경주시 동천동 596-1번지,,070-7559-7588,129.223768231214,35.8493740013941
첨성대동물병원,경상북도 경주시 충효동 1479-2 4호,,,129.170933793202,35.8461587544233
다솜동물병원,경상북도 칠곡군 왜관읍 왜관리 298-1번지,,977-8575,128.399564539019,35.9867847914522
미래동물병원,경상북도 칠곡군 왜관읍 왜관리 376-3번지,,971-8987,128.408195764298,35.9874247916124
임프로동물병원,경상북도 칠곡군 가산면 석우리 576번지,,976-3121,128.541810702014,36.1027050992707
석적동물병원,경상북도 칠곡군 석적읍 중리 90-3번지,,054-972-8275,128.410856068466,36.0789895818301
왜관동물병원,경상북도 칠곡군 왜관읍 왜관리 210-107번지,,054-977-7365,128.3973077748,35.9946110183361
DK동물병원,경상북도 칠곡군 동명면 금암리 1364-130번지,,,128.552405639058,35.9886721047915
어울림 동물병원,경상북도 칠곡군 석적읍 중리 137-10번지,,054-975-7579,128.407823345701,36.0757865603898
다보가축병원,경상북도 경주시 구정동 429-7번지 불국공설시장,,746-3344,129.300916393173,35.7760020104745
한일가축병원,경상북도 경주시 효현동 486번지,,772-6635,129.168338002394,35.8265330270457
최기섭동물병원,경상북도 경주시 성건동 178-24번지,,,129.206745683268,35.8478356059236
청림동물병원,경상북도 경주시 안강읍 안강리 588-11번지,,,129.228733071787,35.9943995521658
대심동물병원,경상북도 예천군 예천읍 서본리 72-3번지,,054-655-8290,128.447547968094,36.6513988287748
김윤곤 동물병원,경상북도 예천군 풍양면 낙상리 185-12,,,128.300230984153,36.5110817251068
건국동물병원,경상북도 경주시 외동읍 입실리 1005-8번지,,,129.324115137966,35.7143567779774
영남가축병원,경상북도 경주시 양북면 어일리 1295-193번지,,744-2024,129.440757787904,35.792081685764
중앙가축병원,경상북도 경주시 안강읍 안강리 319-136번지,,,129.22511132831,35.9923162546079
안강가축병원,경상북도 경주시 강동면 인동리 319번지,,761-2227,129.26322397872,35.993841884586
가나동물병원,경상북도 경주시 천북면 신당리 1126-3,,774-9975,129.239421227404,35.8955209101639
가람동물병원,경상북도 경주시 외동읍 입실리 1046-17번지,,743-1947,129.323622639095,35.7154687137208
경북대동물병원,경상북도 경주시 안강읍 안강리 304-4번지,,762-0164,129.228135191183,35.9938346401905
대원가축병원,경상북도 경주시 동부동 133-7번지,,054-772-4488,129.210701886334,35.8443615899351
러브펫 동물병원,경상북도 경주시 황성동 472-10번지,,0547711930,129.214810475813,35.865748551821
현대동물병원,경상북도 경주시 안강읍 산대리 2415-9번지,,054-763-8575,129.195700071827,36.0005569836409
예천축산농협 동물병원,경상북도 예천군 예천읍 청복리 842번지,,054-652-8515,128.463133594053,36.6467361859096
손진규동물병원,경상북도 경주시 서부동 235-1번지,,743-0110,129.207867267922,35.8448240648981
경주동물병원,경상북도 경주시 성동동 420-3,,772-4712,129.224191102546,35.8461213398436
신라동물병원,경상북도 경주시 성건동 690-3번지 천마축우회,,743-8888,129.203393250921,35.8530784348206
즐거운 동물병원,경상북도 경주시 서부동,,0547747576,129.208650716248,35.8460821166969
최상범동물병원,경상북도 경주시 서부동 253-13번지,,0547420964,129.207143453979,35.8472654141565
신광동물병원,경상북도 경주시 건천읍 건천리 268-7번지,,751-7070,129.102820775888,35.8496734749306
성심동물병원,경상북도 경주시 황오동 83-21번지,,,129.221182344406,35.8415069146436
양북동물병원,경상북도 경주시 양북면 어일리,,,129.440115521748,35.7780242647835
연성 동물병원,경상북도 경주시 안강읍 안강리 346-16번지,,054-761-0005,129.227446384903,35.9904388693594
김병규동물병원,경상북도 경주시 시래동 365-1번지,,,129.300904185537,35.775114363611
제일가축병원,경상북도 칠곡군 왜관읍 왜관리 207-34번지,,,128.397028121145,35.9984972443572
무양반려동물병원,경상북도 상주시 무양동 55-22,,,128.155147663148,36.418653078924
진보동물병원,경상북도 청송군 진보면 진안리 465-5 카페거기,,054-872-9020,129.042384627955,36.5291236130083
모서동물병원,경상북도 상주시 모서면 삼포리 254-3번지,,533-2123,127.961985212184,36.3400849500572
공검가축병원,경상북도 상주시 공검면 양정리 22-3번지 8통,,541-1157,128.160363336616,36.5116328874356
상주동물병원,경상북도 상주시 남성동 36-14번지,,,128.155817282638,36.4154994500503
경북종합동물병원,경상북도 상주시 함창읍 구향리 122-80번지,,541-0304,128.179646221228,36.566841063376
상주축협 동물병원,경상북도 상주시 지천동 106-16번지,,054-535-0221,128.156558330904,36.3718725914107
가람동물병원,경상북도 상주시 복룡동 293-37번지,,535-4123,128.168209980813,36.4161461410949
청리가축병원,경상북도 상주시 청리면 원장리 868-1번지,,532-6117,128.128000998515,36.3410734382522
고려동물병원,경상북도 상주시 남성동 101-11번지,,536-3675,128.162538453117,36.4123033601373
한빛동물병원,경상북도 상주시 외답동 845번지,,,128.190625229462,36.4200146015453
백두동물병원,경상북도 상주시 공성면 옥산리,,,128.096388282496,36.2850929398705
대성동물병원,경상북도 상주시 서성동 64번지,,,128.161337453991,36.4185583390279
경북대학교 수의과대학 부속동물병원(분원),경상북도 상주시 가장동 386번지 경북대학교상주캠퍼스,,054-530-1970,128.145342228487,36.3782665348609
그린종합동물병원,경상북도 상주시 남성동 165-2번지 56통명곡미래빌 4단지 401동 801호,,,128.162213209036,36.4095094607254
동산동물병원,경상북도 상주시 성하동 11-3번지,,054-531-0788,128.16295200255,36.4159782290382
북부동물병원,경상북도 상주시 낙동면 상촌리 282-1번지,,,128.258023720098,36.3878642339006
상주가축진료소,경상북도 상주시 낙동면 낙동리 220번지,,,128.30788386215,36.3641681047308
계림동물병원,경상북도 상주시 복룡동 341번지,,,128.169089933165,36.4193709986637
한사랑동물병원,경상북도 예천군 예천읍 남본리 245-25번지,,0546557579,128.448376257019,36.6533326872707
박영학동물병원,경상북도 상주시 복룡동 282번지,,0545319930,128.172851457077,36.4187179248802
알파동물병원,경상북도 경주시 노서동 163-4번지,,743-2135,129.206141668148,35.8390571818437
서라벌동물병원,경상북도 경주시 석장동 1066-11번지,,745-8900,129.188593945916,35.8548731582482
서라벌동물병원약품,경상북도 경주시 노서동 129-7번지,,743-7500,129.206335759004,35.8409303157063
조재환 동물병원,경상북도 예천군 예천읍 남본리 218-1,,654-0607,128.455499455813,36.6527528775384
서울동물병원,경상북도 예천군 예천읍 남본리 222-77번지 서울동물병원,,054-652-5522,128.450776911214,36.6550444776242
손 동물병원,경상북도 예천군 풍양면 낙상리 146-13번지,,,128.298235417214,36.5089544564606
대관령 가축병원,경상북도 예천군 예천읍 남본리 222-139번지,,,128.453142730858,36.6556053707159
오태동물병원,경상북도 구미시 오태동 742-1번지,,054-462-7050,128.349218935564,36.0710872807608
늘푸른 동물병원,경상북도 구미시 도량동 316,,,128.316434749676,36.1385095771356
봉곡동물병원,경상북도 구미시 봉곡동 433-6번지,,,128.310346870652,36.144849722331
다온동물병원,경상북도 구미시 인의동 702-6번지,,054-471-0089,128.429287951252,36.0969213383969
보드미동물병원,경상북도 구미시 옥계동 734-2번지,,054-475-5775,128.424766295594,36.1379691464702
구평동물병원,경상북도 구미시 구평동 447-10번지,,,128.433637447488,36.0937822700548
구미 JM 동물 메디컬 센터,경상북도 구미시 공단동 251번지,,054-465-0220,128.383977309292,36.10273958418
수현동물병원,경상북도 구미시 선산읍 이문리 603-3,,,128.28921445478,36.2371923437773
범방동물병원,경상북도 구미시 선산읍 완전리 210번지,,,128.300870254107,36.2416798400665
천호동물병원,경상북도 구미시 해평면 월호리 464-15번지,,,128.39112537168,36.2001034039945
울진동물병원,경상북도 울진군 울진읍 읍내리,,054-783-5200,129.402569926674,36.9950767618479
대구가축병원,경상북도 울진군 울진읍 읍내리 296-7 스피드텔레콤,,,129.39915396907,36.9891899212361
동원동물병원,경상북도 문경시 흥덕동 308-7번지 8통2반,,,128.203630251962,36.6024554862069
종합가축병원,경상북도 문경시 흥덕동 200-1번지 10통1반,,,128.202503560344,36.5996800755031
행복한동물병원,경상북도 문경시 모전동 115-11번지,,,128.192300436943,36.5865314805067
강해철 동물병원,경상북도 문경시 모전동 883-6번지,,,128.18554204656,36.5854172119458
현대동물병원,경상북도 문경시 흥덕동 789번지,,054-554-8233,128.206440625653,36.6011053551675
문경축협 동물병원,경상북도 문경시 호계면 견탄리 508,,054-550-7433,128.151143137944,36.6456445889562
김수의과 동물병원,경상북도 의성군 안계면 용기리,,,128.443606522636,36.3986122800207
중부,경상북도 의성군 의성읍 도동리 971-6,,054-834-8576,128.698231619552,36.3459375748349
의성축협동물병원,경상북도 의성군 봉양면 도원리 802-1번지,,054-861-2666,128.574181868346,36.2948397998169
도리원 동물병원,경상북도 의성군 봉양면 화전리 96-3번지,,054-833-8838,128.581183758209,36.2997309317002
구미가축병원,경상북도 구미시 원평동 964-214번지,,054-435-2107,128.336658381901,36.1268009943944
산동가축병원,경상북도 구미시 장천면 상장리 886-1번지,,,128.494722003804,36.1267053938435
영남동물병원,경상북도 성주군 성주읍 경산리 165-5번지 1통,,,128.28572451048,35.9186701037659
성주가축병원,경상북도 성주군 성주읍 경산리 718번지,,,128.285901417968,35.9156371073454
현대동물병원,경상북도 성주군 성주읍 성산리 68-8번지,,,128.292613461695,35.9189559643746
청솔동물병원,경상북도 성주군 성주읍 예산리 344-6번지 31통,,,128.287778942949,35.9217382096503
화성동물병원,경상북도 성주군 선남면 도성리 881-5번지,,,128.375759226439,35.8819827898144
강주혁동물병원,경상북도 성주군 용암면 상언리 619-8,,,128.33643634271,35.8373307296654
한솔동물병원,경상북도 구미시 선산읍 이문리 86-8번지,,,128.29577633235,36.2396601927059
유은동물병원,경상북도 성주군 성주읍 백전리 718번지 미라벨A,,,128.278789648145,35.9205601338703
김수의과병원,경상북도 구미시 선산읍 이문리 91-2번지 4통,,,128.296365614791,36.2400540888053
가나동물병원,경상북도 구미시 원평동 1029-2번지,,,128.338992431392,36.1260991586109
우리동물병원,경상북도 구미시 선산읍 신기리 47번지,,,128.332984272585,36.280518897991
금오동물병원,경상북도 구미시 원평동 964-225번지,,,128.337391410173,36.127234459571
파랑새동물병원,경상북도 구미시 고아읍 문성리 1294번지,,,128.348943547672,36.1620594033847
신세계동물병원,경상북도 구미시 송정동 463-4번지,,,128.339927674298,36.1162617708961
상모동물병원,경상북도 구미시 상모동 48-6번지,,054-465-7560,128.35551002559,36.088681320074
초원동물병원(출장진료전문병원),경상북도 구미시 해평면 산양리 64-2번지,,054-474-1768,128.369760436548,36.2255787842732
인동동물병원,경상북도 구미시 인의동 836-2번지,,,128.421196099721,36.1048692645953
(주)대경동물병원,경상북도 구미시 선산읍 화조리 188번지,,,128.320079495962,36.2371441736299
우리동물병원,인천광역시 서구 연희동 687-2,,566-0075,126.67667998894,37.5488753013763
도희동물병원,인천광역시 서구 심곡동 333-7번지 1층,,032-566-0038,126.672350035342,37.5445059730099
원당동물병원,인천광역시 서구 당하동 1028-7번지 창신프라자,,032-566-7588,126.696042557635,37.5933465366595
쿨펫동물병원,인천광역시 서구 마전동 1031-1 롯데마트,,,126.664511613462,37.5945431405844
쿨펫동물병원,인천광역시 서구 당하동 1065-1 당하 이마트,,,126.676612299826,37.5853773709142
검암동물병원,인천광역시 서구 검암동 613-1번지,,,126.676598301055,37.5653171309183
화이트동물병원,인천광역시 서구 마전동 1056-6번지 강서빌딩,,032-561-7592,126.674729910512,37.5942546853341
굿모닝동물병원,인천광역시 서구 석남동 510-6번지,,032-583-1119,126.672569962855,37.5067788980983
